date,value
1994-01-01,21.09999083365157
1994-02-01,23.19998749431833
1994-03-01,22.400002266786068
1994-04-01,21.699993964344632
1994-05-01,21.299987292755485
1994-06-01,22.59999026390478
1994-07-01,24.00000091200227
1994-08-01,25.799997767832238
1994-09-01,27.30002442605832
1994-10-01,27.699986115186938
1994-11-01,27.50001659138457
1994-12-01,25.500000623403317
1995-01-01,24.099999440794974
1995-02-01,22.399996408207933
1995-03-01,21.300002874379786
1995-04-01,20.700007146893952
1995-05-01,20.300005424345002
1995-06-01,18.200006057588467
1995-07-01,16.700011749383957
1995-08-01,14.500005944167071
1995-09-01,13.19998475912152
1995-10-01,12.100003145220928
1995-11-01,11.19999959702147
1995-12-01,10.09999455246513
1996-01-01,9.000001770247312
1996-02-01,9.299991579344912
1996-03-01,9.799993988416734
1996-04-01,9.699994922450195
1996-05-01,8.900004927376969
1996-06-01,8.600004593627265
1996-07-01,8.299989900465231
1996-08-01,8.099997443035868
1996-09-01,7.399995230357148
1996-10-01,6.999989139118257
1996-11-01,6.89999599860176
1996-12-01,7.000003458952997
1997-01-01,5.900002436120144
1997-02-01,5.600010972603053
1997-03-01,4.000002317473261
1997-04-01,3.199999430328826
1997-05-01,2.7999944793209997
1997-06-01,2.7999941299913234
1997-07-01,2.6999919838373243
1997-08-01,1.8999936206707257
1997-09-01,1.800013800855349
1997-10-01,1.500011419152525
1997-11-01,1.0999978812511912
1997-12-01,0.39999325356612214
1998-01-01,0.2999996096296531
1998-02-01,-0.09999687725654738
1998-03-01,0.6999911144957238
1998-04-01,-0.3000019596245296
1998-05-01,-0.9999850517127706
1998-06-01,-1.300005234281676
1998-07-01,-1.4000028331822345
1998-08-01,-1.3999903210267672
1998-09-01,-1.500003934518046
1998-10-01,-1.0999969860051917
1998-11-01,-1.199995640951923
1998-12-01,-0.9999959402681946
1999-01-01,-1.1999954407679203
1999-02-01,-1.300001977873011
1999-03-01,-1.8000012447280556
1999-04-01,-2.199999529382257
1999-05-01,-2.2000067107901256
1999-06-01,-2.0999915772326627
1999-07-01,-1.3999972127922367
1999-08-01,-1.3000169218788549
1999-09-01,-0.8000081850872309
1999-10-01,-0.5999957868423222
1999-11-01,-0.8999897619164643
1999-12-01,-1.0000005656191746
2000-01-01,-0.1999897578231713
2000-02-01,0.6999860846393036
2000-03-01,-0.19999025399608517
2000-04-01,-0.3000025333987466
2000-05-01,0.09999569711154344
2000-06-01,0.49999884128768546
2000-07-01,0.500005391286451
2000-08-01,0.3000044524344103
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,1.2999872145972757
2000-12-01,1.499990644430227
2001-01-01,1.1999888914717705
2001-02-01,0.0
2001-03-01,0.7999976291767075
2001-04-01,1.6000062460873155
2001-05-01,1.699999543007058
2001-06-01,1.4000098288780904
2001-07-01,1.500005581942121
2001-08-01,0.9999975498381053
2001-09-01,-0.09998803308406412
2001-10-01,0.19999075987588988
2001-11-01,-0.29999598540376704
2001-12-01,-0.2999918099618526
2002-01-01,-1.0119000854184934
2002-02-01,-0.022989305519782732
2002-03-01,-0.727064253899179
2002-04-01,-1.2224328748948077
2002-05-01,-1.0238810560098677
2002-06-01,-0.7233636730586634
2002-07-01,-0.9229077092290816
2002-08-01,-0.724945417183942
2002-09-01,-0.6265654235677376
2002-10-01,-0.7256363594831616
2002-11-01,-0.6261693255444678
2002-12-01,-0.42761510575485273
2003-01-01,0.36658490627106133
2003-02-01,0.1680331188934403
2003-03-01,0.8784354938200956
2003-04-01,0.9796127944461164
2003-05-01,0.5744832778859399
2003-06-01,0.2700220544496368
2003-07-01,0.4719806115549119
2003-08-01,0.8726734242761491
2003-09-01,1.0724166213261999
2003-10-01,1.7785049967900202
2003-11-01,2.8992053576899934
2003-12-01,3.206966254546728
2004-01-01,3.2069717814188436
2004-02-01,2.081813469846594
2004-03-01,3.0061129361707684
2004-04-01,3.7285934708291224
2004-05-01,4.3553503901091695
2004-06-01,4.88345974483162
2004-07-01,5.199684251022463
2004-08-01,5.199691233866122
2004-09-01,5.0957360225970305
2004-10-01,4.158316745132673
2004-11-01,2.8176578475622494
2004-12-01,2.30663642464346
2005-01-01,1.8006748353158297
2005-02-01,3.8407826647436805
2005-03-01,2.5984009172359324
2005-04-01,1.781699417898408
2005-05-01,1.6798149685170571
2005-06-01,1.577429295022137
2005-07-01,1.7809947206344878
2005-08-01,1.2756107244385806
2005-09-01,0.8749268125369358
2005-10-01,1.2784258766752599
2005-11-01,1.278429267714487
2005-12-01,1.581954580359679
2006-01-01,2.2887846230569497
2006-02-01,0.9825340677180217
2006-03-01,0.9825548171351173
2006-04-01,1.4889874633159828
2006-05-01,1.5906695185954112
2006-06-01,1.897892076820562
2006-07-01,1.5921997943646682
2006-08-01,1.693600430672726
2006-09-01,1.4916166955239119
2006-10-01,1.1883645838514756
2006-11-01,1.79731812759083
2006-12-01,2.8112377084755114
2007-01-01,2.2022809767354268
2007-02-01,2.7107519166818417
2007-03-01,3.332596275745825
2007-04-01,3.0232209115013564
2007-05-01,3.4357441449250903
2007-06-01,4.371352274413121
2007-07-01,5.627567258241406
2007-08-01,6.575368589954356
2007-09-01,6.363275645189925
2007-10-01,6.5757845709180085
2007-11-01,7.000816615951289
2007-12-01,6.5787317154436975
2008-01-01,7.1079222943345455
2008-02-01,8.80467445827302
2008-03-01,8.368157820243404
2008-04-01,8.58511265622306
2008-05-01,7.827271368947963
2008-06-01,7.182885826119745
2008-07-01,6.333082682634372
2008-08-01,4.967133537243407
