date,value
1997-12-01,1.596698959454601
1998-01-01,1.1983544983008354
1998-02-01,1.249330715688024
1998-03-01,1.2477718360071277
1998-04-01,1.5154216437867518
1998-05-01,1.4399999999999968
1998-06-01,1.4572596410165284
1998-07-01,1.403197158081726
1998-08-01,1.258865248226959
1998-09-01,1.1337466784765216
1998-10-01,1.0623229461756312
1998-11-01,0.9193776520509234
1998-12-01,0.8476072752957808
1999-01-01,0.8660303994344254
1999-02-01,0.8284858099770975
1999-03-01,1.0211267605633845
1999-04-01,1.1415525114155445
1999-05-01,0.9989484752891631
1999-06-01,0.9283587318269282
1999-07-01,1.0860045542126384
1999-08-01,1.173174575380842
1999-09-01,1.2961989840602373
1999-10-01,1.3665031534688232
1999-11-01,1.5066573230553493
1999-12-01,1.821047102083706
2000-01-01,1.927457508323105
2000-02-01,2.027972027972025
2000-03-01,2.073893342628086
2000-04-01,1.7885049487758264
2000-05-01,1.8566718722887288
2000-06-01,2.221450885109344
2000-07-01,2.1486744065153385
2000-08-01,2.1114572516441665
2000-09-01,2.4727650008645963
2000-10-01,2.471482889733845
2000-11-01,2.537107352433554
2000-12-01,2.5623387790197905
2001-01-01,2.0973010142685267
2001-02-01,2.073337902673056
2001-03-01,2.253713505207444
2001-04-01,2.780620948481749
2001-05-01,3.1175468483815916
2001-06-01,2.9371816638370296
2001-07-01,2.6123833757421444
2001-08-01,2.440677966101701
2001-09-01,2.2612217347283137
2001-10-01,2.3106763366503635
2001-11-01,2.036694159232444
2001-12-01,2.0959087860496384
2002-01-01,2.643542683953526
2002-02-01,2.501259022998159
2002-03-01,2.5212890298881296
2002-04-01,2.37344398340249
2002-05-01,2.0816124235915945
2002-06-01,1.8802572983671384
2002-07-01,2.000330633162517
2002-08-01,2.167438782263398
2002-09-01,2.1452145214521323
2002-10-01,2.291460600065953
2002-11-01,2.2764764104256097
2002-12-01,2.315651174248634
2003-01-01,2.1489501312335957
2003-02-01,2.3910907304290907
2003-03-01,2.4104234527687396
2003-04-01,2.1076523994811858
2003-05-01,1.8611425797054437
2003-06-01,2.023636069289303
2003-07-01,1.9773095623986991
2003-08-01,2.056680161943314
2003-09-01,2.1647819063004947
2003-10-01,2.078968573730866
2003-11-01,2.1935483870967776
2003-12-01,2.022471910112378
2004-01-01,1.8467962100529922
2004-02-01,1.679462571976953
2004-03-01,1.7334605597964403
2004-04-01,2.0959034614163263
2004-05-01,2.4785510009532885
2004-06-01,2.4119327197715146
2004-07-01,2.3521932612841745
2004-08-01,2.3960647413519442
2004-09-01,2.1505376344086002
2004-10-01,2.3839595832017446
2004-11-01,2.2885101010100994
2004-12-01,2.344241661422264
2005-01-01,1.939451277199633
2005-02-01,2.076451156205761
2005-03-01,2.188525871502267
2005-04-01,2.083981337480556
2005-05-01,1.9844961240309988
2005-06-01,2.045243259993801
2005-07-01,2.1428571428571352
