date,value
1994-01-01,2.931379080612939
1994-02-01,2.788844621513964
1994-03-01,2.984084880636595
1994-04-01,2.7080581241743618
1994-05-01,2.7009222661396493
1994-06-01,2.827087442472065
1994-07-01,2.8890347997373444
1994-08-01,2.814136125654443
1994-09-01,3.00850228907783
1994-10-01,2.8683181225554133
1994-11-01,2.7940220922676895
1994-12-01,2.5923525599481634
1995-01-01,2.9126213592232997
1995-02-01,2.9715762273901714
1995-03-01,2.962009014810052
1995-04-01,3.1511254019292556
1995-05-01,3.078896728672209
1995-06-01,3.0051150895140655
1995-07-01,2.999361837906833
1995-08-01,2.991725015913449
1995-09-01,2.984126984126978
1995-10-01,3.1051964512040398
1995-11-01,3.034134007585343
1995-12-01,3.032217308907126
1996-01-01,2.955974842767284
1996-02-01,2.8858218318695172
1996-03-01,2.814258911819878
1996-04-01,2.6184538653366562
1996-05-01,2.675793403858129
1996-06-01,2.669149596523912
1996-07-01,2.664188351920682
1996-08-01,2.595797280593315
1996-09-01,2.6510480887792953
1996-10-01,2.5199754148740094
1996-11-01,2.5766871165644023
1996-12-01,2.636419374616805
1997-01-01,2.504581551618834
1997-02-01,2.499999999999991
1997-03-01,2.4330900243308973
1997-04-01,2.6123936816524918
1997-05-01,2.5454545454545396
1997-06-01,2.41837968561065
1997-07-01,2.4140012070005934
1997-08-01,2.2891566265060392
1997-09-01,2.2222222222222143
1997-10-01,2.278177458033559
1997-11-01,2.1531100478469067
1997-12-01,2.270011947431283
1998-01-01,2.264600715137055
1998-02-01,2.2605591909577782
1998-03-01,2.25653206650831
1998-04-01,2.131438721136769
1998-05-01,2.1867612293144267
1998-06-01,2.2432113341204207
1998-07-01,2.2392457277548683
1998-08-01,2.473498233215543
1998-09-01,2.3501762632197387
1998-10-01,2.2274325908558046
1998-11-01,2.3419203747072626
1998-12-01,2.453271028037385
1999-01-01,2.331002331002341
1999-02-01,2.1524141942990127
1999-03-01,2.0325203252032464
1999-04-01,2.2028985507246412
1999-05-01,2.0821283979178595
1999-06-01,1.9630484988452768
1999-07-01,2.074927953890482
1999-08-01,1.8965517241379404
1999-09-01,2.066590126291623
1999-10-01,2.1215596330275144
1999-11-01,2.0594965675057253
1999-12-01,1.8814139110604255
2000-01-01,2.1070615034168627
2000-02-01,2.1640091116173155
2000-03-01,2.4473534433693933
2000-04-01,2.2688598979013097
2000-05-01,2.3796033994334165
2000-06-01,2.5481313703284325
2000-07-01,2.4844720496894457
2000-08-01,2.5944726452340694
2000-09-01,2.53093363329584
2000-10-01,2.5266704098820814
2000-11-01,2.6345291479820565
2000-12-01,2.5741466144376224
2001-01-01,2.5655326268823275
2001-02-01,2.7870680044593144
2001-03-01,2.6111111111110974
2001-04-01,2.66222961730449
2001-05-01,2.54565578306587
2001-06-01,2.705687465488693
2001-07-01,2.6997245179063434
2001-08-01,2.638812534359536
2001-09-01,2.6330224904004274
2001-10-01,2.6286966046002336
2001-11-01,2.730748225013646
2001-12-01,2.782324058919805
2002-01-01,2.610114192495905
2002-02-01,2.5488069414316694
2002-03-01,2.4363833243096877
2002-04-01,2.485143165856285
2002-05-01,2.5364274150026844
2002-06-01,2.2580645161290214
2002-07-01,2.1995708154506355
2002-08-01,2.3567220139260936
2002-09-01,2.2447888829502993
2002-10-01,2.187833511205972
2002-11-01,2.020202020202033
2002-12-01,1.9639065817409707
2003-01-01,1.9607843137255054
2003-02-01,1.7979904812268632
2003-03-01,1.744186046511631
2003-04-01,1.4760147601476037
2003-05-01,1.5263157894736867
2003-06-01,1.4721345951629994
2003-07-01,1.522309711286085
2003-08-01,1.3082155939298845
2003-09-01,1.2545739675901668
2003-10-01,1.305483028720622
2003-11-01,1.094319958311618
2003-12-01,1.0931806350858997
2004-01-01,1.1434511434511352
2004-02-01,1.2467532467532516
2004-03-01,1.558441558441559
2004-04-01,1.7662337662337713
2004-05-01,1.710730948678063
2004-06-01,1.865284974093262
2004-07-01,1.7580144777662898
2004-08-01,1.7045454545454586
2004-09-01,1.961796592669085
2004-10-01,2.0103092783505083
2004-11-01,2.216494845360839
2004-12-01,2.2657054582904346
2005-01-01,2.261048304213764
2005-02-01,2.308876346844535
2005-03-01,2.35294117647058
2005-04-01,2.1949974476773715
2005-05-01,2.1916411824668858
2005-06-01,2.0345879959308144
2005-07-01,2.083333333333326
2005-08-01,2.1330624682579957
2005-09-01,1.9240506329113893
2005-10-01,2.071753410813537
2005-11-01,2.1180030257186067
2005-12-01,2.114803625377659
2006-01-01,2.1105527638190846
2006-02-01,2.106318956870612
2006-03-01,2.0989505247376306
2006-04-01,2.29770229770232
2006-05-01,2.44389027431422
2006-06-01,2.6420737786640114
2006-07-01,2.6879044300647026
2006-08-01,2.8344107409249197
2006-09-01,2.930948832588176
2006-10-01,2.7722772277227747
2006-11-01,2.6172839506172885
2006-12-01,2.6134122287968298
2007-01-01,2.657480314960625
2007-02-01,2.71856581532417
2007-03-01,2.5051395007342103
2007-04-01,2.4155273437499902
2007-05-01,2.267770204479058
2007-06-01,2.181641573579407
2007-07-01,2.1682016480853106
2007-08-01,2.0884912959380886
2007-09-01,2.101351351351366
2007-10-01,2.1565510597302495
2007-11-01,2.3387872954764077
2007-12-01,2.4353676117251366
2008-01-01,2.4789069990412305
2008-02-01,2.29708083295479
2008-03-01,2.388524386633417
2008-04-01,2.294669292051843
2008-05-01,2.3222157689781087
2008-06-01,2.3917259211376996
2008-07-01,2.463313612274831
2008-08-01,2.4981171756213394
2008-09-01,2.4386208722122937
2008-10-01,2.2213629955157854
2008-11-01,2.015893915169764
2008-12-01,1.7624596562335837
2009-01-01,1.6723503187990874
2009-02-01,1.800980653363804
2009-03-01,1.7876130957932945
2009-04-01,1.93232662192393
2009-05-01,1.8461309413034588
2009-06-01,1.7119726678550107
2009-07-01,1.5270992984974363
2009-08-01,1.4339650543224725
2009-09-01,1.4798373886199645
2009-10-01,1.7127331771131127
2009-11-01,1.714243571010421
2009-12-01,1.8236717759594345
2010-01-01,1.5123351706495702
2010-02-01,1.3494526888039982
2010-03-01,1.1592051426555505
2010-04-01,0.9675088932173947
2010-05-01,0.9401381427474931
2010-06-01,0.9501989849939774
2010-07-01,0.9577539302116689
2010-08-01,0.9171009950067255
2010-09-01,0.8143870498363182
2010-10-01,0.6027183550187942
2010-11-01,0.672056411046551
2010-12-01,0.6618948664665503
2011-01-01,0.9835337415527112
2011-02-01,1.124445592146106
2011-03-01,1.2097851736773357
2011-04-01,1.3155392125784537
2011-05-01,1.4540961794335727
2011-06-01,1.5836776766096738
2011-07-01,1.741483445742964
2011-08-01,1.9651571719433658
2011-09-01,1.9877227562006272
2011-10-01,2.1079204796465634
2011-11-01,2.138204538395394
2011-12-01,2.276662633858506
2012-01-01,2.2773481506083826
2012-02-01,2.1598204405657295
2012-03-01,2.2483374654291177
2012-04-01,2.314427851801515
2012-05-01,2.252258280361308
2012-06-01,2.192285611289857
2012-07-01,2.109955687378462
2012-08-01,1.9352524993137443
2012-09-01,2.0082434834909124
2012-10-01,1.9946491483669337
2012-11-01,1.9528512686261434
2012-12-01,1.8996943778720743
2013-01-01,1.9098022178631435
2013-02-01,1.9887385214485631
2013-03-01,1.8890221377988237
2013-04-01,1.715558856294086
2013-05-01,1.6455519491850756
2013-06-01,1.6230952474272975
2013-07-01,1.7002217680567089
2013-08-01,1.782107690904433
2013-09-01,1.7519368418314363
2013-10-01,1.686837731144819
2013-11-01,1.7416677473738762
2013-12-01,1.7408566188369834
2014-01-01,1.6070344358370292
2014-02-01,1.5548073904948723
2014-03-01,1.6456609706435588
2014-04-01,1.8210555250137483
2014-05-01,1.9455269618362525
2014-06-01,1.9228626526676562
2014-07-01,1.8449632290063356
2014-08-01,1.73639560289498
2014-09-01,1.7409458883681284
2014-10-01,1.817632310436279
2014-11-01,1.7415947552462452
2014-12-01,1.6224195046636636
2015-01-01,1.631625565241701
2015-02-01,1.6880834938713285
2015-03-01,1.7453777073428434
2015-04-01,1.802827832894649
2015-05-01,1.7509440952473199
2015-06-01,1.7772676244655061
2015-07-01,1.8346312894897077
2015-08-01,1.8506323273421277
2015-09-01,1.8970961446650891
2015-10-01,1.9135335359607986
2015-11-01,1.9974275238246353
2015-12-01,2.0715072792840905
2016-01-01,2.145022538582464
2016-02-01,2.222573822094165
2016-03-01,2.142426948557663
2016-04-01,2.156654761214183
2016-05-01,2.2545595974976074
2016-06-01,2.2622116465067066
2016-07-01,2.1701399624842965
2016-08-01,2.3087345614186683
2016-09-01,2.271120682569183
2016-10-01,2.2045551507991146
2016-11-01,2.1454219398053587
2016-12-01,2.197123661300271
2017-01-01,2.2502092221020176
2017-02-01,2.2353468290497336
2017-03-01,2.045845481938735
2017-04-01,1.8965650108902388
2017-05-01,1.7370931912259246
2017-06-01,1.6991193342490218
2017-07-01,1.6769627444729984
2017-08-01,1.6552412618799472
2017-09-01,1.5953898457655935
2017-10-01,1.7596390813271245
2017-11-01,1.7376072726981162
2017-12-01,1.770166453265043
2018-01-01,1.8912671130328462
2018-02-01,1.87770420481439
2018-03-01,2.1227843662331214
2018-04-01,2.150644636125887
2018-05-01,2.272998448872432
2018-06-01,2.245517307127032
2018-07-01,2.267595293370639
2018-08-01,2.1208941334864617
2018-09-01,2.1976804898501623
2018-10-01,2.126409125691242
2018-11-01,2.2153843729315836
2018-12-01,2.2485295505299874
2019-01-01,2.1794329242488475
2019-02-01,2.1410889637129227
2019-03-01,2.06656235001228
