date,value
1975-03-01,95.9274503222377
1975-04-01,96.3368028520776
1975-05-01,96.816658056674
1975-06-01,97.3212993607547
1975-07-01,97.8198748801316
1975-08-01,98.287001271653
1975-09-01,98.7205936511781
1975-10-01,99.1323205433913
1975-11-01,99.5352855835347
1975-12-01,99.9373287407794
1976-01-01,100.322432017471
1976-02-01,100.647546426698
1976-03-01,100.879377011862
1976-04-01,101.018571953848
1976-05-01,101.077735851061
1976-06-01,101.085145626909
1976-07-01,101.065181537625
1976-08-01,101.034723428338
1976-09-01,101.022655068572
1976-10-01,101.05264836208
1976-11-01,101.148490747835
1976-12-01,101.303403730861
1977-01-01,101.486525541107
1977-02-01,101.674027073746
1977-03-01,101.838623121896
1977-04-01,101.947975689181
1977-05-01,101.995463708541
1977-06-01,101.982589757689
1977-07-01,101.922666126513
1977-08-01,101.83882396229
1977-09-01,101.760277481925
1977-10-01,101.704494997781
1977-11-01,101.672602309165
1977-12-01,101.666934195953
1978-01-01,101.690288121165
1978-02-01,101.736678923501
1978-03-01,101.835620587398
1978-04-01,101.974451534323
1978-05-01,102.11645971328
1978-06-01,102.223088678858
1978-07-01,102.27120502368
1978-08-01,102.250765200381
1978-09-01,102.162371900269
1978-10-01,102.011761514767
1978-11-01,101.819106135265
1978-12-01,101.619881887109
1979-01-01,101.443396665853
1979-02-01,101.271802122179
1979-03-01,101.074205421813
1979-04-01,100.836823161151
1979-05-01,100.578338557392
1979-06-01,100.309938047222
1979-07-01,100.044557660107
1979-08-01,99.7938181447671
1979-09-01,99.5484505916754
1979-10-01,99.2886724684055
1979-11-01,99.0122301322859
1979-12-01,98.7260060556109
1980-01-01,98.4314554918363
1980-02-01,98.111468312224
1980-03-01,97.8061051955062
1980-04-01,97.6377355399104
1980-05-01,97.697873407751
1980-06-01,98.0202199939459
1980-07-01,98.5336259815498
1980-08-01,99.1105085969138
1980-09-01,99.6140986840568
1980-10-01,99.9451574373739
1980-11-01,100.077782300197
1980-12-01,100.057217222738
1981-01-01,99.959503384348
1981-02-01,99.8365484008053
1981-03-01,99.7134411276508
1981-04-01,99.5590183744566
1981-05-01,99.3433777569152
1981-06-01,99.0814472481681
1981-07-01,98.8061204903409
1981-08-01,98.5209049595302
1981-09-01,98.2032565940669
